ts,cs,lat,long,o,v,a,hr,pl,mp,sl,x,y
2024-10-23 16:56:33,52.0,37.34941472,-121.93639938000001,5377.415999999999,1.151,-0.717,0.0,617.046,11.652000000000001,0.9400000000000001,9554587.855,1746745.7830000003
2024-10-23 16:56:34,52.0,37.3494156,-121.93636383,5380.593,3.248,2.2060000000000004,0.0,617.355,35.815,1.52,9554584.991,1746745.636
2024-10-23 16:56:35,52.0,37.349416500000004,-121.93630800000001,5385.561,4.956,1.718,0.0,617.915,56.629,3.614,9554580.53,1746745.459
2024-10-23 16:56:36,52.0,37.34940505,-121.93623647,5392.134,6.598000000000001,1.668,0.0,619.1569999999999,55.374,5.493,9554575.713,1746746.648
2024-10-23 16:56:37,52.0,37.34938373,-121.93615781000001,5399.585,7.439,0.861,0.0,620.384,40.766,4.207,9554571.043,1746748.9370000002
2024-10-23 16:56:38,52.0,37.34939137,-121.93607452,5407.182,7.5280000000000005,0.052000000000000005,0.0,621.399,33.866,4.337999999999999,9554563.936,1746747.963
2024-10-23 16:56:39,52.0,37.34942744,-121.93599995,5415.011,7.7540000000000004,0.20600000000000002,0.0,622.528,42.092,4.58,9554555.483,1746743.8050000002
2024-10-23 16:56:40,52.0,37.34947906,-121.93593598,5423.099,8.105,0.371,0.0,623.638,40.410000000000004,4.13,9554546.758,1746737.9100000001
2024-10-23 16:56:41,52.0,37.34953208,-121.93587316,5431.2119999999995,8.08,0.007000000000000001,0.0,624.574,28.797000000000004,3.282,9554538.023,1746731.8620000002
2024-10-23 16:56:42,52.0,37.34958054,-121.93581806,5438.501,7.245,-0.836,0.0,625.437,17.647,3.9259999999999997,9554530.218,1746726.337
2024-10-23 16:56:43,52.0,37.34961337,-121.93576949000001,5444.198,5.702,-1.552,0.0,626.2349999999999,13.593,2.2119999999999997,9554524.047,1746722.577
2024-10-23 16:56:44,52.0,37.34963434,-121.93573015,5448.403,4.129,-1.637,0.0,626.7819999999999,10.102,2.319,9554519.452,1746720.166
2024-10-23 16:56:45,52.0,37.34965056,-121.93570478,5451.305,2.856,-1.2109999999999999,0.0,627.382,6.2090000000000005,2.1390000000000002,9554516.293000001,1746718.307
2024-10-23 16:56:46,52.0,37.34965462,-121.93568938000001,5452.825,1.397,-1.532,0.0,627.699,4.068,0.47400000000000003,9554514.791,1746717.83
2024-10-23 16:56:47,52.0,37.349651640000005,-121.93567657999999,5454.040999999999,1.194,-0.183,0.0,627.767,5.271,0.24700000000000003,9554513.993,1746718.1460000002
2024-10-23 16:56:48,52.0,37.34964552,-121.93566611000001,5455.219999999999,1.186,0.029000000000000005,0.0,627.8340000000001,4.921,0.28900000000000003,9554513.609000001,1746718.821
2024-10-23 16:56:49,52.0,37.34963876,-121.93566041,5456.184,0.951,-0.24300000000000002,0.0,627.912,3.558,0.323,9554513.640999999,1746719.573
2024-10-23 16:56:50,52.0,37.34963257,-121.93565873,5456.936,0.725,-0.23900000000000002,0.0,627.981,2.836,0.233,9554513.95,1746720.266
2024-10-23 16:56:51,52.0,37.34963063,-121.93565587999998,5457.5019999999995,0.41,-0.27199999999999996,0.0,628.0260000000001,1.47,0.14300000000000002,9554513.865,1746720.481
2024-10-23 16:56:52,52.0,37.349633770000004,-121.93566191,5458.205,0.673,0.207,0.0,628.067,4.006,0.173,9554514.117,1746720.1350000002
2024-10-23 16:56:53,52.0,37.34964043,-121.93567029,5459.275,1.098,0.479,0.0,628.113,5.447,0.21200000000000002,9554514.301,1746719.398
2024-10-23 16:56:54,52.0,37.34964864,-121.93567986000001,5460.528,1.239,0.12,0.0,628.17,5.84,0.23399999999999999,9554514.468,1746718.489
2024-10-23 16:56:55,52.0,37.34965714,-121.93568879,5461.776,1.264,0.032,0.0,628.229,5.317,0.21800000000000003,9554514.563,1746717.545
2024-10-23 16:56:56,52.0,37.34966499,-121.93569858999999,5463.023999999999,1.26,-0.013000000000000001,0.0,628.281,5.547,0.231,9554514.774,1746716.674
2024-10-23 16:56:57,52.0,37.34967202,-121.93570822,5464.198,1.186,-0.077,0.0,628.341,5.061,0.23700000000000002,9554515.03,1746715.898
2024-10-23 16:56:58,52.0,37.349679789999996,-121.93571767,5465.4169999999995,1.214,0.028000000000000004,0.0,628.3979999999999,5.378,0.21600000000000003,9554515.219,1746715.038
2024-10-23 16:56:59,52.0,37.34968852,-121.93572716000001,5466.709000000001,1.272,0.064,0.0,628.454,5.826,0.24100000000000002,9554515.344,1746714.068
2024-10-23 16:57:00,52.0,37.3496978,-121.93573748000001,5468.099,1.3820000000000001,0.11399999999999999,0.0,628.5260000000001,6.35,0.337,9554515.493999999,1746713.038
2024-10-23 16:57:01,52.0,37.34970626,-121.93574903999999,5469.4980000000005,1.438,0.05500000000000001,0.0,628.609,6.358,0.312,9554515.798,1746712.105
2024-10-23 16:57:02,52.0,37.34971389,-121.93576221999999,5470.957,1.481,0.047,0.0,628.682,6.507,0.28500000000000003,9554516.293000001,1746711.264
2024-10-23 16:57:03,52.0,37.34972097,-121.93577636,5472.444,1.486,-0.003,0.0,628.757,6.696,0.29100000000000004,9554516.900999999,1746710.4870000002
2024-10-23 16:57:04,52.0,37.349728729999995,-121.93579077,5473.993,1.534,0.05500000000000001,0.0,628.827,6.659999999999999,0.28500000000000003,9554517.481999999,1746709.634
2024-10-23 16:57:05,52.0,37.3497371,-121.93580420999999,5475.513000000001,1.502,-0.034,0.0,628.8979999999999,6.431,0.27,9554517.941,1746708.7100000002
2024-10-23 16:57:06,52.0,37.34974519,-121.93581744000001,5476.997,1.466,-0.033999999999999996,0.0,628.964,6.1450000000000005,0.266,9554518.404,1746707.8190000001
2024-10-23 16:57:07,52.0,37.34975301,-121.93583071,5478.464,1.44,-0.033,0.0,629.033,6.399,0.276,9554518.892,1746706.9579999999
2024-10-23 16:57:08,52.0,37.3497611,-121.93584466,5480.005,1.502,0.072,0.0,629.105,6.691,0.305,9554519.412,1746706.066
2024-10-23 16:57:09,52.0,37.34976859,-121.93585886000001,5481.521,1.4789999999999999,-0.028000000000000004,0.0,629.181,6.3229999999999995,0.302,9554519.995000001,1746705.2449999999
2024-10-23 16:57:10,52.0,37.34977639,-121.93587285999999,5483.038,1.467,-0.013000000000000001,0.0,629.2520000000001,6.312,0.26,9554520.540000001,1746704.387
2024-10-23 16:57:11,52.0,37.34978347,-121.93588663999999,5484.512000000001,1.422,-0.038,0.0,629.317,5.814,0.259,9554521.118,1746703.611
2024-10-23 16:57:12,52.0,37.34978868,-121.93589856999999,5485.771,1.194,-0.23199999999999998,0.0,629.4060000000001,4.485,0.45,9554521.687,1746703.0399999998
2024-10-23 16:57:13,52.0,37.34979802,-121.93590183,5486.963,1.153,-0.047,0.0,629.51,5.41,0.38,9554521.275999999,1746701.9940000002
2024-10-23 16:57:14,52.0,37.349808780000004,-121.93590073,5488.207,1.2570000000000001,0.10700000000000001,0.0,629.587,5.846,0.253,9554520.419,1746700.7820000001
2024-10-23 16:57:15,52.0,37.34981823,-121.93589211999999,5489.57,1.372,0.10700000000000001,0.0,629.653,6.5969999999999995,0.27199999999999996,9554519.068,1746699.707
2024-10-23 16:57:16,52.0,37.34982358,-121.93587529999999,5491.205,1.639,0.268,0.0,629.73,8.345,0.449,9554517.36,1746699.0829999999
2024-10-23 16:57:17,52.0,37.34982559,-121.93585492,5493.043,1.875,0.25,0.0,629.933,8.652,1.106,9554515.612,1746698.829
2024-10-23 16:57:18,52.0,37.34982724,-121.93583564000001,5494.79,1.7740000000000002,-0.10400000000000001,0.0,630.179,6.986,0.641,9554513.975,1746698.6169999999
2024-10-23 16:57:19,52.0,37.34982816,-121.93581796000001,5496.376,1.599,-0.19,0.0,630.2769999999999,6.544,0.33599999999999997,9554512.517,1746698.489
2024-10-23 16:57:20,52.0,37.349825880000004,-121.93580151,5497.876,1.5290000000000001,-0.05700000000000001,0.0,630.363,6.129,0.31,9554511.383,1746698.7219999998
2024-10-23 16:57:21,52.0,37.34982394,-121.93578774,5499.129,1.2650000000000001,-0.267,0.0,630.4359999999999,4.697,0.282,9554510.439,1746698.921
2024-10-23 16:57:22,52.0,37.34982286,-121.93577614,5500.182,1.041,-0.23199999999999998,0.0,630.492,4.0280000000000005,0.177,9554509.601,1746699.0280000002
2024-10-23 16:57:23,52.0,37.34982237,-121.93576761,5500.984,0.746,-0.297,0.0,630.5379999999999,2.774,0.179,9554508.964,1746699.071
2024-10-23 16:57:24,52.0,37.349821180000006,-121.93576374,5501.508,0.462,-0.292,0.0,630.576,1.73,0.126,9554508.746000001,1746699.2
2024-10-23 16:57:25,52.0,37.34982069,-121.93576103999999,5501.887000000001,0.33199999999999996,-0.131,0.0,630.6020000000001,1.425,0.091,9554508.566,1746699.2510000002
2024-10-23 16:57:26,52.0,37.34981895,-121.93576115,5502.1449999999995,0.147,-0.166,0.0,630.624,0.5660000000000001,0.08399999999999999,9554508.7,1746699.446
2024-10-23 16:57:27,52.0,37.34981974,-121.93576096,5502.21,0.063,-0.10700000000000001,0.0,630.644,0.301,0.086,9554508.627,1746699.3579999998
2024-10-23 16:57:28,52.0,37.34982127,-121.93575917000001,5502.446,0.20400000000000001,0.172,0.0,630.673,0.876,0.154,9554508.378,1746699.184
2024-10-23 16:57:29,52.0,37.349819939999996,-121.93575982,5502.6990000000005,0.233,0.04,0.0,630.713,1.058,0.275,9554508.524,1746699.333
2024-10-23 16:57:30,52.0,37.34981001,-121.93575672,5503.911,1.183,0.849,0.0,630.9010000000001,18.51,1.121,9554508.99,1746700.4449999998
2024-10-23 16:57:31,52.0,37.34978158,-121.9357436,5507.304,3.4840000000000004,2.4419999999999997,0.0,631.194,31.575,1.5050000000000001,9554509.988,1746703.6239999998
2024-10-23 16:57:32,52.0,37.349751420000004,-121.93574019,5510.85,3.567,0.10999999999999996,0.0,631.72,9.844,2.104,9554511.874,1746707.012
2024-10-23 16:57:33,52.0,37.34973965,-121.93575675,5513.0199999999995,2.1599999999999997,-1.55,0.0,632.043,7.831999999999999,0.754,9554514.02,1746708.359
2024-10-23 16:57:34,52.0,37.34972925,-121.93578683999999,5515.991,3.005,0.8019999999999999,0.0,632.325,35.123000000000005,1.85,9554517.134,1746709.571
2024-10-23 16:57:35,52.0,37.34970209,-121.93583029999999,5520.914,5.044,2.163,0.0,632.8979999999999,50.903000000000006,2.649,9554522.498,1746712.685
2024-10-23 16:57:36,52.0,37.349665349999995,-121.93588336,5527.148999999999,6.307,1.267,0.0,633.654,47.745,3.313,9554529.302,1746716.889
2024-10-23 16:57:37,52.0,37.349622499999995,-121.93593659999999,5533.8730000000005,6.723999999999999,0.42800000000000005,0.0,634.504,27.342000000000002,3.5479999999999996,9554536.558,1746721.78
2024-10-23 16:57:38,52.0,37.34957948,-121.93599079,5540.664,6.723000000000001,-0.06200000000000001,0.0,635.4010000000001,38.755,3.4829999999999997,9554543.899,1746726.6920000003
2024-10-23 16:57:39,52.0,37.34953224,-121.93604845,5548.005999999999,7.331,0.626,0.0,636.327,43.331,3.989,9554551.816,1746732.0850000002
2024-10-23 16:57:40,52.0,37.34948758,-121.93611667,5555.853,7.839,0.512,0.0,637.3340000000001,44.589,4.181,9554560.381000001,1746737.202
2024-10-23 16:57:41,52.0,37.34944926,-121.93619693999999,5564.169,8.299,0.46399999999999997,0.0,638.5110000000001,45.328,5.167,9554569.442,1746741.622
2024-10-23 16:57:42,52.0,37.34942132,-121.9362799,5572.179,8.026,-0.179,0.0,639.8140000000001,26.808,4.86,9554577.972,1746744.8769999999
2024-10-23 16:57:43,52.0,37.34940774,-121.93633671,5577.4490000000005,5.069,-3.097,0.0,640.7239999999999,21.732,2.366,9554583.418000001,1746746.4829999998
2024-10-23 16:57:44,52.0,37.34939265,-121.93639114,5582.594999999999,4.964,-0.20599999999999996,0.0,641.3100000000001,49.513,2.505,9554588.783,1746748.254
2024-10-23 16:57:45,52.0,37.34936279,-121.93644934000001,5588.7660000000005,6.1259999999999994,1.356,0.0,641.908,34.857,2.538,9554595.5,1746751.6920000003
2024-10-23 16:57:46,52.0,37.34932879,-121.93650269,5594.83,6.021,-0.12,0.0,642.595,19.624000000000002,2.964,9554602.133,1746755.5899999999
2024-10-23 16:57:47,52.0,37.34930219,-121.93653850000001,5599.198,4.287,-1.677,0.0,643.328,15.262,2.102,9554606.854,1746758.6309999998
2024-10-23 16:57:48,52.0,37.34929497,-121.93654526,5600.49,0.933,-3.5420000000000003,0.0,643.5809999999999,4.43,0.5980000000000001,9554607.901,1746759.451
2024-10-23 16:57:49,52.0,37.34929464,-121.93653125,5601.867,1.3980000000000001,0.433,0.0,643.813,12.452,1.21,9554606.82,1746759.4679999999
2024-10-23 16:57:50,52.0,37.34929795,-121.93650167000001,5604.543,2.77,1.517,0.0,644.107,23.474,1.2870000000000001,9554604.257,1746759.057
2024-10-23 16:57:51,52.0,37.34930637,-121.9364679,5607.71,3.2630000000000003,0.5389999999999999,0.0,644.524,12.233,1.9939999999999998,9554600.993999999,1746758.0629999998
2024-10-23 16:57:52,52.0,37.34931695,-121.93645224,5609.739,2.0100000000000002,-1.306,0.0,644.9979999999999,4.659,1.3030000000000002,9554599.004999999,1746756.8509999998
2024-10-23 16:57:53,52.0,37.349325650000004,-121.93646095,5611.143,1.405,-0.6910000000000001,0.0,645.164,7.203999999999999,0.379,9554599.069,1746755.8850000002
2024-10-23 16:57:54,52.0,37.349331340000006,-121.93647623,5612.652,1.534,0.20600000000000002,0.0,645.244,6.412000000000001,0.297,9554599.864999998,1746755.266
2024-10-23 16:57:55,52.0,37.349338089999996,-121.93649201999999,5614.248,1.544,-0.0019999999999999996,0.0,645.316,6.992999999999999,0.28300000000000003,9554600.627,1746754.53
2024-10-23 16:57:56,52.0,37.34934564,-121.93650794,5615.8949999999995,1.621,0.087,0.0,645.393,7.194,0.356,9554601.34,1746753.7
2024-10-23 16:57:57,52.0,37.34935229,-121.93652329,5617.4529999999995,1.5210000000000001,-0.10300000000000001,0.0,645.479,6.096,0.332,9554602.075,1746752.975
2024-10-23 16:57:58,52.0,37.34935900000001,-121.93653599,5618.831,1.317,-0.21000000000000002,0.0,645.568,4.946,0.309,9554602.596,1746752.2370000002
2024-10-23 16:57:59,52.0,37.34936763,-121.9365431,5620.015,1.1649999999999998,-0.158,0.0,645.64,4.794,0.362,9554602.542,1746751.276
2024-10-23 16:58:00,52.0,37.349373910000004,-121.93653734,5621.221,1.084,-0.14,0.0,645.772,7.212000000000001,0.6950000000000001,9554601.637,1746750.5629999998
2024-10-23 16:58:01,52.0,37.3493791,-121.93651480999999,5623.32,2.13,1.1300000000000001,0.0,646.021,13.190999999999999,1.51,9554599.489999998,1746749.948
2024-10-23 16:58:02,52.0,37.34938261,-121.93649688999999,5625.01,1.6759999999999997,-0.434,0.0,646.4190000000001,4.387,1.011,9554597.831,1746749.5289999999
2024-10-23 16:58:03,52.0,37.34937919,-121.93648679,5626.13,1.0539999999999998,-0.6990000000000001,0.0,646.53,3.932,0.3,9554597.278,1746749.9
2024-10-23 16:58:04,52.0,37.349370699999994,-121.93648671000001,5627.152,1.0150000000000001,-0.016000000000000004,0.0,646.63,4.796,0.514,9554597.878999999,1746750.855
2024-10-23 16:58:05,52.0,37.34935841,-121.93649319000001,5628.656,1.552,0.561,0.0,646.812,9.049,0.958,9554599.268000001,1746752.2449999999
2024-10-23 16:58:06,52.0,37.349349239999995,-121.93650097,5629.919,1.2890000000000001,-0.251,0.0,647.054,4.031000000000001,0.8089999999999999,9554600.535,1746753.287
2024-10-23 16:58:07,52.0,37.349347339999994,-121.93650223,5630.46,0.418,-0.952,0.0,647.1659999999999,1.4460000000000002,0.203,9554600.771000002,1746753.5019999999
2024-10-23 16:58:08,52.0,37.349350779999995,-121.93649329,5631.406,0.998,0.5940000000000001,0.0,647.2360000000001,6.324,0.41100000000000003,9554599.82,1746753.1039999998
2024-10-23 16:58:09,52.0,37.34935419,-121.93647673000001,5632.947999999999,1.577,0.611,0.0,647.391,10.791,0.8629999999999999,9554598.273,1746752.698
2024-10-23 16:58:10,52.0,37.34935701,-121.93645038,5635.324,2.331,0.783,0.0,647.662,13.313999999999998,1.24,9554595.996,1746752.345
2024-10-23 16:58:11,52.0,37.34935825,-121.93641935999999,5638.094999999999,2.696,0.357,0.0,647.9770000000001,13.982,1.353,9554593.464,1746752.1600000001
2024-10-23 16:58:12,52.0,37.34936081,-121.93638698,5640.999,2.891,0.194,0.0,648.336,13.4,1.446,9554590.73,1746751.829
2024-10-23 16:58:13,52.0,37.34936438,-121.9363534,5644.012000000001,2.998,0.095,0.0,648.688,13.89,1.327,9554587.831,1746751.3809999998
2024-10-23 16:58:14,52.0,37.34936801,-121.93632187,5646.846,2.804,-0.189,0.0,648.992,9.798,1.1480000000000001,9554585.088,1746750.9300000002
2024-10-23 16:58:15,52.0,37.349374690000005,-121.93629457,5649.456,2.498,-0.312,0.0,649.294,9.474,1.268,9554582.459999999,1746750.1420000002
2024-10-23 16:58:16,52.0,37.34939629,-121.93628573999999,5652.286,2.748,0.211,0.0,649.635,17.588,1.596,9554580.222,1746747.7
2024-10-23 16:58:17,52.0,37.349418889999995,-121.93629447,5654.971,2.6879999999999997,0.060999999999999985,0.0,650.051,8.128,1.425,9554579.292,1746745.17
2024-10-23 16:58:18,52.0,37.34942832,-121.93628524,5656.8,1.666,-1.166,0.0,650.332,7.596000000000001,0.9570000000000001,9554577.894,1746744.0969999998
2024-10-23 16:58:19,52.0,37.349419069999996,-121.9362623,5659.176,2.476,0.8710000000000001,0.0,650.601,15.901,1.4529999999999998,9554576.747,1746745.106
2024-10-23 16:58:20,52.0,37.34940523,-121.93624573,5661.338,2.167,-0.242,0.0,651.008,6.0809999999999995,1.24,9554576.431,1746746.639
2024-10-23 16:58:21,52.0,37.34939379,-121.93623634000001,5662.907,1.54,-0.7060000000000001,0.0,651.178,6.053,0.438,9554576.508,1746747.913
2024-10-23 16:58:22,52.0,37.34938788,-121.93622429,5664.196,1.275,-0.251,0.0,651.271,4.699,0.389,9554575.98,1746748.5629999998
2024-10-23 16:58:23,52.0,37.349387719999996,-121.93621301,5665.25,1.059,-0.244,0.0,651.399,4.899,0.45999999999999996,9554575.106,1746748.5629999998
2024-10-23 16:58:24,52.0,37.3493936,-121.93619884,5666.686,1.385,0.365,0.0,651.476,6.890000000000001,0.267,9554573.568,1746747.883
2024-10-23 16:58:25,52.0,37.34940145,-121.93618561999999,5668.157,1.436,0.06,0.0,651.543,6.207,0.268,9554571.967,1746746.982
2024-10-23 16:58:26,52.0,37.34940786,-121.93617008999999,5669.728,1.535,0.10800000000000001,0.0,651.635,6.9799999999999995,0.5559999999999999,9554570.285,1746746.241
2024-10-23 16:58:27,52.0,37.349413479999996,-121.93615527,5671.204,1.433,-0.129,0.0,651.7729999999999,6.2,0.433,9554568.715,1746745.588
2024-10-23 16:58:28,52.0,37.34941497,-121.93614201,5672.433999999999,1.218,-0.203,0.0,651.855,4.09,0.23199999999999998,9554567.564,1746745.4030000002
2024-10-23 16:58:29,52.0,37.34941384,-121.93613291,5673.273999999999,0.8310000000000001,-0.393,0.0,651.903,3.064,0.165,9554566.929000001,1746745.515
2024-10-23 16:58:30,52.0,37.34941614,-121.93612745,5673.923000000001,0.605,-0.22999999999999998,0.0,651.941,2.557,0.159,9554566.334999999,1746745.2510000002
2024-10-23 16:58:31,52.0,37.34942294,-121.93612678,5674.719,0.781,0.175,0.0,651.987,3.9189999999999996,0.211,9554565.798,1746744.484
2024-10-23 16:58:32,52.0,37.34942814,-121.93612542000001,5675.362999999999,0.5900000000000001,-0.183,0.0,652.037,2.12,0.146,9554565.318,1746743.898
2024-10-23 16:58:33,52.0,37.34942936,-121.93611883000001,5676.031,0.626,0.0020000000000000018,0.0,652.0730000000001,3.261,0.197,9554564.712000001,1746743.7519999999
2024-10-23 16:58:34,52.0,37.349426949999994,-121.93610822000001,5677.039,1.0310000000000001,0.445,0.0,652.135,5.257,0.26,9554564.047,1746744.008
2024-10-23 16:58:35,52.0,37.34942308,-121.93609766,5678.091,1.058,0.039,0.0,652.1890000000001,4.199,0.193,9554563.493,1746744.427
2024-10-23 16:58:36,52.0,37.34941984,-121.93608807000001,5679.041,0.942,-0.134,0.0,652.2360000000001,3.9730000000000003,0.183,9554562.969,1746744.78
2024-10-23 16:58:37,52.0,37.349417360000004,-121.93607958,5679.878,0.805,-0.143,0.0,652.284,3.3920000000000003,0.22599999999999998,9554562.476,1746745.046
2024-10-23 16:58:38,52.0,37.34941467,-121.93607225999999,5680.627,0.7030000000000001,-0.10300000000000001,0.0,652.34,2.782,0.189,9554562.093,1746745.341
2024-10-23 16:58:39,52.0,37.34941691,-121.93606898,5681.153,0.453,-0.266,0.0,652.379,1.8940000000000001,0.13999999999999999,9554561.673,1746745.0829999999
2024-10-23 16:58:40,52.0,37.34942247,-121.93606832999998,5681.838,0.687,0.261,0.0,652.415,3.182,0.121,9554561.226,1746744.457
2024-10-23 16:58:41,52.0,37.34942823,-121.93606981,5682.581,0.706,0.005999999999999997,0.0,652.446,3.457,0.13999999999999999,9554560.93,1746743.8120000002
2024-10-23 16:58:42,52.0,37.349436159999996,-121.93606861999999,5683.5199999999995,0.951,0.23700000000000002,0.0,652.482,4.955,0.16899999999999998,9554560.27,1746742.918
2024-10-23 16:58:43,52.0,37.34944558,-121.93606027000001,5684.824,1.306,0.377,0.0,652.5319999999999,6.409999999999999,0.221,9554558.938,1746741.8460000001
2024-10-23 16:58:44,52.0,37.34945585,-121.93604922,5686.341,1.497,0.177,0.0,652.591,7.75,0.279,9554557.336,1746740.677
2024-10-23 16:58:45,52.0,37.34946797,-121.93603551000001,5688.165,1.832,0.34500000000000003,0.0,652.7090000000001,9.15,0.8470000000000001,9554555.389,1746739.295
2024-10-23 16:58:46,52.0,37.34947752,-121.93601860999999,5690.031,1.832,0.010999999999999996,0.0,652.983,7.268000000000001,0.967,9554553.376,1746738.198
2024-10-23 16:58:47,52.0,37.34948097,-121.93600282,5691.5160000000005,1.467,-0.39,0.0,653.132,4.915,0.403,9554551.886,1746737.788
2024-10-23 16:58:48,52.0,37.34947808,-121.93599111,5692.682,1.143,-0.33399999999999996,0.0,653.221,4.384,0.281,9554551.17,1746738.0960000001
2024-10-23 16:58:49,52.0,37.349470350000004,-121.93598438,5693.763,1.095,-0.039,0.0,653.29,4.982,0.254,9554551.192,1746738.9559999998
2024-10-23 16:58:50,52.0,37.34946194,-121.93598005999999,5694.794,1.048,-0.029000000000000005,0.0,653.342,4.209,0.217,9554551.453,1746739.8969999999
2024-10-23 16:58:51,52.0,37.349454730000005,-121.93597766,5695.659,0.799,-0.26,0.0,653.395,2.956,0.174,9554551.779000001,1746740.704
2024-10-23 16:58:52,52.0,37.34945109,-121.93598200000001,5696.318,0.607,-0.211,0.0,653.432,2.659,0.134,9554552.382000001,1746741.1190000002
2024-10-23 16:58:53,52.0,37.34944968,-121.93598926,5697.054,0.734,0.146,0.0,653.464,3.3089999999999997,0.128,9554553.054,1746741.288
2024-10-23 16:58:54,52.0,37.34944899,-121.93599829,5697.903,0.851,0.11499999999999999,0.0,653.499,4.16,0.162,9554553.813,1746741.3800000001
2024-10-23 16:58:55,52.0,37.34944789,-121.93600973,5698.954,1.026,0.183,0.0,653.5409999999999,4.629,0.188,9554554.795,1746741.519
2024-10-23 16:58:56,52.0,37.3494471,-121.93602003000001,5699.923,0.898,-0.13,0.0,653.595,3.443,0.21000000000000002,9554555.662999999,1746741.621
2024-10-23 16:58:57,52.0,37.34944491,-121.93602541,5700.539,0.545,-0.359,0.0,653.644,1.848,0.186,9554556.242999999,1746741.8739999998
2024-10-23 16:58:58,52.0,37.34944731,-121.93602490999999,5701.052000000001,0.349,-0.194,0.0,653.682,1.7530000000000001,0.11500000000000002,9554556.032,1746741.6030000001
2024-10-23 16:58:59,52.0,37.34945252,-121.93602474,5701.677,0.64,0.286,0.0,653.7090000000001,3.347,0.122,9554555.645,1746741.019
2024-10-23 16:59:00,52.0,37.34945899,-121.93602376999999,5702.436,0.755,0.121,0.0,653.74,3.215,0.14300000000000002,9554555.108,1746740.2899999998
2024-10-23 16:59:01,52.0,37.34946466,-121.93602151999998,5703.136,0.712,-0.031999999999999994,0.0,653.779,2.787,0.14100000000000001,9554554.526,1746739.6489999997
2024-10-23 16:59:02,52.0,37.3494671,-121.93601937000001,5703.576999999999,0.386,-0.335,0.0,653.808,1.5130000000000001,0.096,9554554.181,1746739.371
2024-10-23 16:59:03,52.0,37.3494639,-121.93602174,5704.192,0.5,0.093,0.0,653.838,2.912,0.155,9554554.595999999,1746739.734
2024-10-23 16:59:04,52.0,37.34946119,-121.93603845,5705.727000000001,1.533,1.001,0.0,653.915,15.791,0.7070000000000001,9554556.106999999,1746740.0629999998
2024-10-23 16:59:05,52.0,37.34945582,-121.93607478999999,5709.0160000000005,3.357,1.895,0.0,654.214,30.744,1.609,9554559.352,1746740.7149999999
2024-10-23 16:59:06,52.0,37.34944985,-121.93611869000001,5712.976,3.992,0.6639999999999999,0.0,654.688,18.268,2.051,9554563.238,1746741.447
2024-10-23 16:59:07,52.0,37.34944419,-121.93616143,5716.836,3.821,-0.23199999999999998,0.0,655.164,15.572,1.723,9554567.007,1746742.1420000002
2024-10-23 16:59:08,52.0,37.34944412,-121.93620462999999,5720.692,3.8600000000000003,0.067,0.0,655.6270000000001,15.475999999999999,2.0309999999999997,9554570.416,1746742.2100000002
2024-10-23 16:59:09,52.0,37.34944234,-121.93623735999999,5723.719999999999,2.962,-0.882,0.0,656.091,6.871,1.348,9554573.118999999,1746742.455
2024-10-23 16:59:10,52.0,37.34943038,-121.93626237000001,5726.338,2.521,-0.519,0.0,656.361,13.66,1.182,9554575.944,1746743.8350000002
2024-10-23 16:59:11,52.0,37.3494216,-121.93629099,5729.09,2.724,0.256,0.0,656.696,11.489,1.405,9554578.825,1746744.86
2024-10-23 16:59:12,52.0,37.34941825,-121.93632021,5731.7300000000005,2.5780000000000003,-0.16699999999999998,0.0,657.011,10.97,1.111,9554581.367,1746745.277
2024-10-23 16:59:13,52.0,37.34941627,-121.93635189,5734.567,2.819,0.24,0.0,657.303,14.253,1.3679999999999999,9554584.004,1746745.5440000002
2024-10-23 16:59:14,52.0,37.34941691,-121.93638175999999,5737.239,2.6149999999999998,-0.166,0.0,657.672,8.366,1.335,9554586.309,1746745.5129999998
2024-10-23 16:59:15,52.0,37.34942003,-121.93640459999999,5739.3150000000005,2.027,-0.626,0.0,657.994,6.385,1.33,9554587.886,1746745.1940000001
2024-10-23 16:59:16,52.0,37.34942617,-121.9364182,5740.784,1.402,-0.647,0.0,658.238,4.928,0.657,9554588.518000001,1746744.5239999997
2024-10-23 16:59:17,52.0,37.34943455,-121.93643749,5742.84,1.94,0.523,0.0,658.451,15.274000000000001,1.283,9554589.440000001,1746743.606
2024-10-23 16:59:18,52.0,37.34943595,-121.93645475000001,5744.497,1.5779999999999998,-0.23500000000000001,0.0,658.827,4.8340000000000005,1.2730000000000001,9554590.699,1746743.474
2024-10-23 16:59:19,52.0,37.34942907,-121.93646242,5745.681,1.111,-0.603,0.0,659.067,6.509,0.8460000000000001,9554591.794,1746744.2559999998
2024-10-23 16:59:20,52.0,37.34941799,-121.93644977,5747.675,1.8509999999999998,0.73,0.0,659.27,20.969,0.9789999999999999,9554591.591,1746745.486
2024-10-23 16:59:21,52.0,37.34941117,-121.93641471999999,5750.933,3.447,1.7169999999999999,0.0,659.637,21.832,2.023,9554589.318,1746746.205
2024-10-23 16:59:22,52.0,37.34939845,-121.9363983,5753.743,2.602,-0.889,0.0,660.132,7.705,1.462,9554588.931,1746747.6120000002
2024-10-23 16:59:23,52.0,37.34938165,-121.93642969,5757.313,3.586,0.851,0.0,660.4689999999999,48.9,1.7559999999999998,9554592.603999998,1746749.543
